,FIPS,County,State,NERC Region,Generation (kWh),Useful Thermal Output (MMBtu),Tons of CO2 Emissions,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,Metric Tonnes of CO2 Emissions,Nameplate Capacity (MW),Establishments,emp,emp_new,Winsorized_MWh?,Winsorized_emp?,short_tonCO2e_peremployee,Sector Code,Winsorized_intensity?,short_tonCO2e_peremployee_LOG,population,tonCO2e_percapita,tonCO2e_percapita_log,annual_avg_emplvl,tonCO2e_perjob,tonCO2e_perjob_log
1077,46077,kingsbury,SD,MRO,251000.0,0.0,606.2891069928,606.2891069928,0.0,0.0,0.0,550.0218697204,24.1,1.0,0.0,1.0,0,1,606.2891069928,1,0,2.783395491207618,5187.0,0.11688627472388664,0.04800895398013157,1710.0,0.35455503332912286,0.1317966543936462
1078,46099,minnehaha,SD,MRO,109003000.0,0.0,76715.9000970615,0.0,76715.9000970615,0.0,0.0,69596.2080169296,405.70000000000005,1.0,11.45999699988147,11.45999699988147,0,0,6694.233872648917,1,0,3.8257657520465935,197214.0,0.38899824605282335,0.1427016973358436,128623.0,0.5964399842723425,0.20315259654331805
1079,46103,pennington,SD,WECC,29896000.0,0.0,23251.0329319785,0.0,23251.0329319785,0.0,0.0,21093.1987045074,150.0,2.0,5.4482640906086175,5.4482640906086175,0,0,4267.603872590758,,0,3.630285854047281,109222.0,0.2128786593541457,0.08381735469273746,57372.0,0.4052679518228143,0.14775914196553758
1080,46117,stanley,SD,MRO,31000.0,0.0,24.8386598768,24.8386598768,0.0,0.0,0.0,22.5334844206,6.0,1.0,0.02109277413958139,1.0,0,1,24.8386598768,1,0,1.4122699852052638,2980.0,0.008335120764026847,0.003604894123964667,1176.0,0.02112130941904762,0.009077339424555431
1081,46135,yankton,SD,MRO,-323000.0,0.0,37.9837948116,37.9837948116,0.0,0.0,0.0,34.4586726042,13.4,1.0,1.7816644460221613,1.7816644460221613,0,0,21.319275296986834,1,0,1.3486800890276707,23310.0,0.0016295064269240668,0.0007071096858879818,12885.0,0.002947908017974389,0.0012783768411077988
1082,47001,anderson,TN,SERC,1551288000.0,0.0,1473874.9192790396,0.0,0.0,1473874.9192790396,0.0,1337090.5554559017,950.0,1.0,0.9173426329586492,20.426001110948345,1,1,72156.80207170076,1,0,4.8582832961155145,77123.0,19.110705227740617,1.3034273003901795,39823.0,37.01064508648368,1.5799052401667157
1083,47037,davidson,TN,SERC,143218000.0,996306.0,108451.4570591628,0.0,108451.4570591628,0.0,0.0,98386.5164285247,23.2,2.0,36.59842796047213,36.59842796047213,0,0,2963.281843042412,,0,3.4719194938615696,715884.0,0.15149305901397825,0.06126132446176672,512729.0,0.21151808666793334,0.0833299020735632
1084,47067,hancock,TN,SERC,64000.0,0.0,54.9998897272,54.9998897272,0.0,0.0,0.0,49.8955726456,22.0,1.0,0.0,1.0,0,1,54.9998897272,1,0,1.7481871718112774,6662.0,0.008255762492824977,0.0035707128137343696,909.0,0.060505929292849286,0.025513101001536302
1085,47073,hawkins,TN,SERC,4954090000.0,0.0,2033182.910326894,0.0,2033182.910326894,0.0,0.0,1844491.4363847359,996.9000000000001,1.0,0.3613452992445159,65.88758261859057,1,1,30858.36252479567,1,0,4.489386950410762,56721.0,35.84532907259911,1.5663824396422472,12541.0,162.12286981316433,2.2125148533601884
1086,47075,haywood,TN,SERC,4063327000.0,0.0,1977967.2862529666,0.0,1977967.2862529666,0.0,0.0,1794400.150823701,2085.2,2.0,0.0421476209856457,54.040760950820385,1,1,36601.395899162286,,0,4.563509514130191,17864.0,110.72365014850911,2.0481451161934814,4879.0,405.4042398550864,2.6089582301224747
1087,47085,humphreys,TN,SERC,140219000.0,0.0,397171.9486183058,0.0,397171.9486183058,0.0,0.0,360312.02813962195,1426.0,1.0,0.4390139160676167,3.7905868450331632,1,1,104778.48545766031,1,1,5.020276261420121,18990.0,20.914794555992934,1.3407374036408186,5959.0,66.65077170973414,1.830272755070635
1088,47145,roane,TN,SERC,3320006000.0,0.0,4070145.2080832315,0.0,0.0,4070145.2080832315,0.0,3692411.5105535905,1700.0,1.0,0.42390902908330846,43.71492994489429,1,1,93106.52477800909,1,0,4.968984781276807,53404.0,76.21423878517024,1.8876973943205217,19068.0,213.45422740105053,2.331334611632931
1089,47157,shelby,TN,SERC,5842650000.0,0.0,2166672.215771142,0.0,2166672.215771142,0.0,0.0,1965592.1398631479,1791.6999999999998,1.0,40.82731449608721,77.70510519318547,1,0,27883.26726261421,1,0,4.445359236671066,929744.0,2.330396556225307,0.5224959487995956,502998.0,4.307516562235122,0.7248913580666937
1090,47161,stewart,TN,SERC,9409261000.0,0.0,8990838.841096684,0.0,0.0,8990838.841096684,0.0,8156435.490426091,2600.0,1.0,0.006387734315983949,123.89290424421702,1,1,72569.44129240842,1,0,4.8607597639837765,13657.0,658.3319060625821,2.8191040924153876,2843.0,3162.4477105510673,3.500160660288193
1091,47163,sullivan,TN,RFC,1139852258.0,22803699.0,2992073.6278122286,0.0,2992073.6278122286,0.0,0.0,2714391.3887437363,244.3,2.0,3.1735936104103613,28.556183215888232,1,0,104778.48545766031,,1,5.020276261420121,158163.0,18.91765854094971,1.299238282756675,68327.0,43.790501965726996,1.6511859295963685
1092,47165,sumner,TN,SERC,4157882000.0,0.0,4916641.044267546,0.0,0.0,4916641.044267546,0.0,4460347.495479946,1918.4,1.0,0.4178879514359964,54.74734694730581,1,1,89806.014691448,1,0,4.95331026008388,196281.0,25.048991212942397,1.415790909242619,55801.0,88.11026763440702,1.9499277480329844
1093,47177,warren,TN,SERC,125000.0,0.0,100.9675394992,100.9675394992,0.0,0.0,0.0,91.5971509564,24.0,1.0,0.1685307053828002,1.0,0,1,100.9675394992,1,0,2.008461939800784,40953.0,0.002465449161214075,0.0010694132152013506,12613.0,0.008005037619852533,0.0034627025510114346
1094,47179,washington,TN,SERC,17578000.0,0.0,8937.859401382999,0.0,8937.859401382999,0.0,0.0,8108.372858008701,6.800000000000001,1.0,1.5526525478683386,1.5526525478683386,0,0,5756.509667055858,2,0,3.7602346758321854,133001.0,0.06720144511231493,0.02824640465706815,61243.0,0.14594091408623025,0.059162225530286536
1095,47183,weakley,TN,SERC,461137000.0,0.0,288869.696823582,0.0,288869.696823582,0.0,0.0,262060.869839048,567.8,1.0,1.2759124009780927,6.132953213605123,1,0,47101.239282694,1,0,4.6730415543688135,32902.0,8.779700225627074,0.9903255426862414,10987.0,26.291953838498408,1.4360346280445397
1096,48013,atascosa,TX,TRE,2071883000.0,0.0,2975912.5669523464,0.0,0.0,2975912.5669523464,0.0,2699730.170509246,410.0,1.0,149.31860296672025,149.31860296672025,0,0,19929.951846760916,1,0,4.299528039890891,48981.0,60.7564681601508,1.7906824508248111,14219.0,209.29126991717746,2.3228212436540128
1097,48021,bastrop,TX,TRE,5492394000.0,0.0,2573446.822035532,0.0,2573446.822035532,0.0,0.0,2334615.641872027,1850.7,3.0,8.476861435094856,73.0468286706239,1,0,35230.096485632304,,0,4.546926159793483,97216.0,26.47143291264331,1.4388813128542708,18737.0,137.3457235435519,2.1409657390451518
1098,48027,bell,TX,TRE,4638514000.0,0.0,1971372.475735043,0.0,1971372.475735043,0.0,0.0,1788417.3779688291,1606.4,1.0,72.00217688199798,72.00217688199798,0,0,27379.34547403839,2,0,4.437438923583287,370647.0,5.31873312271526,0.8006300129395992,120784.0,16.32147035811898,1.2385847549627265
1099,48029,bexar,TX,TRE,12344723000.0,0.0,10040082.037693713,0.0,2907290.0890707383,7132791.948622975,0.0,9108302.67413019,5210.6,6.0,183.4958944183063,183.4958944183063,0,0,54715.56772167254,,0,4.738118847003562,2009324.0,4.996746188117851,0.7779156677418071,878251.0,11.431905045019832,1.0945376843251302
1100,48035,bosque,TX,TRE,4256899000.0,0.0,1738116.7027520793,0.0,1738116.7027520793,0.0,0.0,1576809.1288687987,807.0,1.0,7.264975632675385,56.61519765718741,1,0,30700.53227185761,2,0,4.487160051066966,18235.0,95.31761462857578,1.9837057184478568,3730.0,465.98303022843953,2.6693010989557187
1101,48039,brazoria,TX,TRE,9608014229.0,39066647.0,6662105.433095996,0.0,6662105.433095996,0.0,0.0,6043822.401429723,2280.8,8.0,11.510754637644455,127.78307041531973,1,0,52136.0569239952,,0,4.717146512107657,372031.0,17.907393290064526,1.2766316579949255,116571.0,57.150624367089556,1.7645543821380003
1102,48041,brazos,TX,TRE,348502090.0,699549.0,250352.89930190757,0.0,250352.89930190757,0.0,0.0,227118.6603482787,275.29999999999995,3.0,9.342286486936626,9.342286486936626,0,0,26797.818676613857,,0,4.42811565024015,233849.0,1.0705750262002727,0.3160909715563139,107676.0,2.325057573664582,0.5217991695514113
1103,48057,calhoun,TX,TRE,5632705487.0,6171562.0,2854757.045466403,115046.72037296131,2739710.3250934416,0.0,0.0,2589818.6024370873,1296.0,5.0,3.882695338481477,88.7779629924758,2,1,32156.144940026974,,0,4.507277483116407,20106.0,141.98533002419194,2.155291482105889,12981.0,219.91811458796727,2.3442313281079676
1104,48061,cameron,TX,TRE,66024000.0,0.0,41829.3140508012,0.0,41829.3140508012,0.0,0.0,37947.3047725676,143.8,1.0,53.72783666002732,53.72783666002732,0,0,778.5408207571023,1,0,2.891838862007706,421017.0,0.09935302862069988,0.04113717719344855,141392.0,0.29583932648807004,0.11255115589762055
1105,48071,chambers,TX,TRE,7774462460.0,4647822.0,4137843.7807708,0.0,4137843.7807708,0.0,0.0,3753827.252808498,3034.1000000000004,5.0,73.12633630477752,103.3975034059496,1,0,40018.79778978013,,0,4.602274889922268,46571.0,88.85022397566726,1.9535191640412657,17224.0,240.23709827977243,2.3824440959195337
1106,48073,cherokee,TX,TRE,253181000.0,0.0,199121.030600712,0.0,199121.030600712,0.0,0.0,180641.4139532899,713.4000000000001,1.0,51.16456192133935,51.16456192133935,0,0,3891.776321799484,2,0,3.590259449955244,50412.0,3.949873653112592,0.6945941135888597,14799.0,13.455032813076018,1.1600190818608223
1107,48085,collin,TX,TRE,91743000.0,0.0,69705.5979872769,0.0,69705.5979872769,0.0,0.0,63236.503662593605,427.7,1.0,48.954559412985645,48.954559412985645,0,0,1423.8836754557094,1,0,3.1537794108920543,1064465.0,0.06548416151519955,0.02754699828515701,430949.0,0.16174906540513354,0.06511233177319431
1108,48089,colorado,TX,TRE,26500000.0,0.0,15875.034199629,0.0,15875.034199629,0.0,0.0,14401.7365505117,51.0,1.0,0.49253573003302736,1.0,0,1,15875.034199629,2,0,4.200742025778975,20557.0,0.7722446952195846,0.24852368507185574,6994.0,2.2698075778708895,0.5145221959851399
1109,48113,dallas,TX,TRE,731794000.0,0.0,523185.2426667444,28.9515548564,523156.291111888,0.0,0.0,474630.5385709364,1790.5,3.0,795.6554287020945,795.6554287020945,0,0,657.5525331614786,,0,2.818590424631356,2613539.0,0.20018268052121832,0.07924735530098574,1743903.0,0.3000082244635994,0.11394609986672846
1110,48121,denton,TX,TRE,264969000.0,0.0,137970.5265297577,0.0,137970.5265297577,0.0,0.0,125166.0405785697,352.1,2.0,29.01941518337391,29.01941518337391,0,0,4754.421329924152,,0,3.6771890014321746,906422.0,0.15221445036611833,0.06153331757937559,260697.0,0.5292371087114839,0.18447482813399574
1111,48135,ector,TX,TRE,10085409000.0,0.0,4508629.402859241,0.0,4508629.402859241,0.0,0.0,4090201.76255035,2062.0,3.0,83.41536184648348,134.1322460289936,1,0,33613.31474226317,,0,4.526524262201267,165171.0,27.296737338026897,1.4517363635180422,81031.0,55.64079676740064,1.753129353955223
1112,48139,ellis,TX,TRE,7041813000.0,0.0,3113334.288871578,0.0,3113334.288871578,0.0,0.0,2824398.338811189,2152.0,2.0,122.54071634646856,122.54071634646856,0,0,25406.529206741492,,0,4.4049624334859585,192455.0,16.176946760913346,1.2349459695807656,52681.0,59.097858599335204,1.778858997542492
1113,48141,el paso,TX,WECC,4303811100.0,368026.0,2467470.9064071127,70.8063096488,2467400.100097464,0.0,0.0,2238474.9218970435,1519.9,5.0,245.17520331875403,245.17520331875403,0,0,10064.112818126783,,0,4.002818647184467,865657.0,2.8504025340372836,0.58550613448845,311895.0,7.911223028285521,0.9499373132382865
1114,48149,fayette,TX,TRE,9652613000.0,0.0,10778518.58425865,0.0,27441.6904697364,10751076.893788913,0.0,9778207.91459554,1932.0,2.0,1.788818914802115,127.48984289978016,1,1,84544.13574524246,,0,4.927088625774448,24435.0,441.10982542494986,2.645530166750302,9282.0,1161.2280310556614,3.0652913457078044
1115,48157,fort bend,TX,TRE,17012862000.0,0.0,17301252.31260585,0.0,1468735.4429082577,15832516.869697593,0.0,15695593.134905018,4786.7,3.0,489.4235042669015,489.4235042669015,0,0,35350.2685542679,,0,4.54840500275056,822779.0,21.027824376419247,1.3429716052771918,196218.0,88.17362480815139,1.9502364205858158
1116,48161,freestone,TX,TRE,7381531000.0,0.0,3092968.12401796,0.0,3092968.12401796,0.0,0.0,2805922.27525896,1036.0,1.0,35.01649991366636,98.17165889480964,1,0,31505.713144076104,2,0,4.498403098894527,19435.0,159.1442307187013,2.2045112975913845,4586.0,674.4370091622242,2.82958485321172
1117,48163,frio,TX,TRE,395355000.0,0.0,212706.738405684,0.0,212706.738405684,0.0,0.0,192966.287222792,201.60000000000002,1.0,0.48653031315444195,5.258076705544888,1,1,40453.33499630669,1,0,4.6069650664699315,18385.0,11.569580549670057,1.099320785402494,7663.0,27.757632572841448,1.4587531305679047
1118,48167,galveston,TX,TRE,6488092007.0,24282233.0,4236261.095363619,0.0,4236261.095363619,0.0,0.0,3843110.854906677,1929.3000000000002,4.0,80.14391238770135,86.2892475001927,1,0,49093.73088870845,,0,4.691034883798062,350682.0,12.080064261535005,1.1166098776550295,111079.0,38.13737155865302,1.5925916553561177
1119,48175,goliad,TX,TRE,3225780000.0,0.0,3688310.871110249,0.0,0.0,3688310.871110249,0.0,3346013.6724215276,622.4,1.0,12.181195099930367,42.4742445398114,1,0,86836.40900671393,2,0,4.938706856803641,7012.0,525.9998390060252,2.7218104825392913,1310.0,2815.504481763549,3.449710446643136
1120,48181,grayson,TX,TRE,3204591000.0,0.0,1353050.277337015,0.0,1353050.277337015,0.0,0.0,1227479.159336856,803.2,1.0,4.2449692008634345,42.61988665351089,1,0,31746.923410120213,2,0,4.501715323926584,135543.0,9.982443042702426,1.040698959599167,47589.0,28.43199641381443,1.468819721905814
1121,48183,gregg,TX,MRO,107854000.0,0.0,78460.822379874,0.0,78460.822379874,0.0,0.0,71179.1911275279,427.0,1.0,83.14360825008218,83.14360825008218,0,0,943.678341982427,1,0,2.9752839586870605,124239.0,0.6315313418481635,0.21259542103591902,76285.0,1.0285222832781542,0.3071797827830551
1122,48185,grimes,TX,SERC,3993421000.0,0.0,1643327.415837307,0.0,1643327.415837307,0.0,0.0,1490816.851889058,939.7,1.0,0.4621424616840878,53.11103675313016,1,1,30941.354496162337,2,0,4.490553357384866,29268.0,56.14758151692316,1.7569978557972747,7434.0,221.0556114927774,2.3464617525583567
1123,48187,guadalupe,TX,TRE,9585361990.0,0.0,4009909.9121898226,0.0,4009909.9121898226,0.0,0.0,3637766.4085909724,2028.4,2.0,138.91523761271011,138.91523761271011,0,0,28865.875199157665,,0,4.46039977462504,172706.0,23.218127408369266,1.3841405596306282,41465.0,96.70589442155608,1.989920764717102
1124,48189,hale,TX,MRO,1472053000.0,0.0,858510.406995799,0.0,858510.406995799,0.0,0.0,778835.532065499,773.4,2.0,0.7412661821537166,19.577765776650022,1,1,43851.29625055203,,0,4.641992339385839,32522.0,26.3978355265912,1.43771625420768,11737.0,73.1456425829257,1.8700856333442213
1125,48199,hardin,TX,SERC,38841000.0,0.0,28880.7219259647,0.0,28880.7219259647,0.0,0.0,26200.4190564862,173.0,1.0,1.4924376403175386,1.4924376403175386,0,0,19351.375994389884,1,0,4.286734293277679,56231.0,0.5136085420135637,0.18001356999514292,12928.0,2.2339667331346456,0.5097355481336592
1126,48201,harris,TX,TRE,34787261515.0,93243973.0,23001811.23525782,137828.826243746,22863982.409014072,0.0,0.0,20867106.26440881,8419.900000000001,24.0,2579.7674598398467,2579.7674598398467,0,0,8916.234347992662,,0,3.950230180200537,4731145.0,4.861785304668916,0.7680299078067677,2350807.0,9.78464469233664,1.0328058415387547
1127,48203,harrison,TX,MRO,8156117930.0,6722173.0,6121783.419453986,0.0,2573003.3951304406,3548780.024323546,0.0,5553645.486214275,1758.7,3.0,275.5182126805604,275.5182126805604,0,0,22219.16061335541,,0,4.346747193814654,68839.0,88.92899983227511,1.953899763326288,22970.0,266.5121210036563,2.427343464733857
1128,48209,hays,TX,TRE,3119338000.0,0.0,1403391.1064814,0.0,1403391.1064814,0.0,0.0,1273148.05994865,989.0,1.0,4.9412313748233645,41.48605297649196,1,0,33828.021848128825,2,0,4.529289440528105,241067.0,5.821581164080525,0.8338850507921807,73371.0,19.12732696135258,1.3037861016140573
1129,48213,henderson,TX,TRE,65586000.0,0.0,50252.4122089132,0.0,50252.4122089132,0.0,0.0,45588.6892941243,243.3,1.0,35.285801995128736,35.285801995128736,0,0,1424.1538910140296,2,0,3.1538617628776104,82150.0,0.6117153038212197,0.20728832971535793,17533.0,2.8661616499693836,0.5872800085704499
1130,48215,hidalgo,TX,TRE,6006960633.0,34602.0,2643214.318873982,0.0,2643214.318873982,0.0,0.0,2397908.2998040286,1601.6,4.0,115.56380633576693,115.56380633576693,0,0,22872.336959845434,,0,4.3593295278568345,870781.0,3.0354524488637002,0.6058922342325666,266135.0,9.931855332346299,1.0386938757850364
1131,48221,hood,TX,TRE,8713965000.0,0.0,3610280.81607911,0.0,3610280.81607911,0.0,0.0,3275225.270869192,2377.2000000000003,3.0,78.13449203888462,115.89254310539505,1,0,31151.96818828841,,0,4.49349943161744,61598.0,58.61035774017192,1.7753217281726485,16997.0,212.4069433475972,2.3292085454000344
1132,48227,howard,TX,TRE,1002484000.0,20040.0,529792.4262947446,0.0,529792.4262947446,0.0,0.0,480624.5362376349,230.0,1.0,7.816778235988846,13.332670051172899,1,0,39736.40870593192,3,0,4.59919954316113,34860.0,15.197717334903746,1.2094538158571353,13691.0,38.696401014881644,1.5987511342132654
1133,48231,hunt,TX,TRE,14428000.0,0.0,16465.4705786571,0.0,16465.4705786571,0.0,0.0,14937.3769197651,112.2,1.0,2.22286477737332,2.22286477737332,0,0,7407.319935184613,1,0,3.86971972948988,99956.0,0.16472718574830025,0.06622421240151255,28237.0,0.5831168530175691,0.19951297218879263
1134,48233,hutchinson,TX,MRO,1252888925.0,9839877.0,1033091.849998345,0.0,1033091.849998345,0.0,0.0,937214.7781895596,301.4,3.0,7.505759892950629,16.662963845601237,1,0,61999.28533548761,,0,4.792393688197328,20617.0,50.1087379346338,1.7084951567370468,8016.0,128.87872380218874,2.11353801256568
1135,48245,jefferson,TX,SERC,8307555183.0,29700944.0,5597599.771277415,0.0,5597599.771277415,0.0,0.0,5078109.2001065165,1395.3,8.0,727.2942894794982,727.2942894794982,0,0,7696.47150025534,,0,3.8863480896109937,256526.0,21.82078920373535,1.3583306594029996,123050.0,45.490449177386544,1.6673637422320866
1136,48251,johnson,TX,TRE,790647000.0,0.0,377118.98912359733,0.0,377118.98912359733,0.0,0.0,342120.10262505384,282.6,1.0,59.417710288664644,59.417710288664644,0,0,6346.912179743517,1,0,3.8026309098728843,179927.0,2.095955521537053,0.4907947127053708,48391.0,7.793163793341682,0.9441451629888652
1137,48257,kaufman,TX,TRE,10526719000.0,0.0,4552741.253979002,0.0,4552741.253979002,0.0,0.0,4130219.771368049,1894.1999999999998,1.0,3.9040336286190884,140.00150740402114,1,0,32519.230245432613,2,0,4.5121536117672605,145310.0,31.331231532441002,1.509622247684764,32354.0,140.71648803792428,2.1514203812800448
1138,48277,lamar,TX,TRE,7465101000.0,0.0,3175188.773655982,0.0,3175188.773655982,0.0,0.0,2880512.3592996276,1378.1999999999998,2.0,43.61821192987036,99.28310928820895,1,0,31981.15768553064,,0,4.504907760201618,50088.0,63.39220519198176,1.808833298307067,21908.0,144.9328452463019,2.1641530499732444
1139,48279,lamb,TX,MRO,3607262000.0,0.0,3823441.6888985233,0.0,609985.1799144114,3213456.508984112,0.0,3468603.546129481,1570.1999999999998,2.0,27.295758900349554,47.6119538358074,2,0,80304.23834493088,,0,4.904743875416877,13045.0,293.096334909814,2.4684896122719056,4084.0,936.2002176538989,2.9718323807848015
1140,48293,limestone,TX,TRE,8700389000.0,0.0,9693488.947778346,0.0,0.0,9693488.947778346,0.0,8793875.485601332,1849.8,1.0,89.13703485258876,114.55909887763121,1,0,84615.61798886578,2,0,4.927455663182399,22146.0,437.7083422639911,2.6421758928156382,8147.0,1189.823118666791,3.075847257459365
1141,48299,llano,TX,TRE,3217710000.0,0.0,1276927.68363739,0.0,1276927.68363739,0.0,0.0,1158421.1953528,574.6,1.0,0.49367090029666266,42.79436454882028,1,1,29838.687806210015,1,0,4.474794275075781,21243.0,60.11051563514522,1.786115948202783,4793.0,266.4151228118902,2.427185963763819
1142,48303,lubbock,TX,MRO,2732336000.0,1477.0,1697174.3826922153,0.0,1697174.3826922153,0.0,0.0,1539666.4997661344,965.4,3.0,125.64696187157593,125.64696187157593,0,0,13507.484442217565,,0,4.130606626941855,310639.0,5.463494225426348,0.8104673651396253,141847.0,11.964823948988807,1.1127666238048066
1143,48309,mclennan,TX,TRE,5026547000.0,0.0,5124818.00275988,0.0,0.0,5124818.00275988,0.0,4649204.39332294,1008.0,1.0,242.80852470704153,242.80852470704153,0,0,21106.41712000509,2,0,4.3244350926559,260579.0,19.66704148361871,1.3152783112039732,113432.0,45.179649505958466,1.664450632387874
1144,48315,marion,TX,MRO,630912000.0,0.0,428008.109202039,0.0,428008.109202039,0.0,0.0,388286.409509243,882.0,1.0,32.17052962315357,32.17052962315357,0,0,13304.353836126955,1,0,4.124026428457803,9725.0,44.011116627459025,1.6533197869693284,1987.0,215.40418178260646,2.3352656487985013
1145,48335,mitchell,TX,TRE,16407000.0,0.0,13134.2053327342,0.0,13134.2053327342,0.0,0.0,11915.2729136661,536.4000000000001,1.0,7.004454057171132,7.004454057171132,0,0,1875.1219189292067,2,0,3.273261057389385,8990.0,1.4609794585911235,0.3911079887301261,1954.0,6.721701807949949,0.8877130262879798
1146,48339,montgomery,TX,SERC,2192164000.0,0.0,1387500.39439119,0.0,1387500.39439119,0.0,0.0,1258732.10050911,542.8,1.0,50.64982721389609,50.64982721389609,0,0,27393.98080336434,1,0,4.437671000445273,620443.0,2.2363059852253793,0.5100495764175574,192400.0,7.211540511388722,0.9144246398033498
1147,48343,morris,TX,MRO,11483000.0,0.0,10186.4754031293,0.0,10186.4754031293,0.0,0.0,9241.1098640382,40.0,1.0,0.21886815050796637,1.0,0,1,10186.4754031293,1,0,4.008066573178893,11973.0,0.8507872215091706,0.26735649231520947,3792.0,2.6863068046227054,0.5665914779285515
1148,48351,newton,TX,SERC,7246613000.0,0.0,3082494.1231216243,0.0,3082494.1231216243,0.0,0.0,2796420.323978608,1433.6,1.0,0.07662399279536886,96.37729890705508,1,1,31983.611888670366,2,0,4.504941085219864,12217.0,252.31187060011658,2.4036555420026757,1264.0,2438.682059431665,3.387333232555399
1149,48355,nueces,TX,TRE,5905297493.0,8384455.0,3328575.112215735,160112.0366175055,3168463.0755982297,0.0,0.0,3019663.532809345,2607.1,7.0,59.71626361953084,160.76259895157386,2,0,20704.909810635705,,0,4.3160943180095,353178.0,9.424638885252579,1.0180610197265199,164372.0,20.250256200665167,1.3273641704270083
1150,48361,orange,TX,SERC,7082670366.0,8652679.0,4605019.489444592,0.0,4605019.489444592,0.0,0.0,4177646.275464572,2567.3999999999996,4.0,2.27213482865465,94.19692191705605,1,0,48887.154651396,,0,4.689203644548738,84808.0,54.29935253094746,1.7427200464243569,22911.0,200.99600582447698,2.3053427819934584
1151,48363,palo pinto,TX,TRE,395036000.0,0.0,305967.02885562216,0.0,305967.02885562216,0.0,0.0,277571.4677089915,603.6,1.0,54.32292248546295,54.32292248546295,0,0,5632.374232765188,1,0,3.7507686029708904,28409.0,10.770073879954316,1.0707791888889557,8753.0,34.9556756375668,1.555767453926775
1152,48375,potter,TX,MRO,4899511000.0,0.0,5081511.136908647,0.0,774014.942234929,4307496.194673718,0.0,4609916.662350216,1554.7,2.0,281.7338842588133,281.7338842588133,0,0,18036.563653949925,,0,4.256177876714741,118525.0,42.8729056056414,1.642196397721783,77158.0,65.8585128814724,1.8251567124516868
1153,48395,robertson,TX,TRE,14821336000.0,0.0,16102438.345977586,0.0,0.0,16102438.345977586,0.0,14608036.238753077,2144.6,2.0,62.656490790695656,195.1543656637186,1,0,82511.28941550094,,0,4.916518637372396,16757.0,960.9380167080973,2.983147088806109,4364.0,3689.8346347336355,3.5671245873708086
1154,48401,rusk,TX,TRE,16053787000.0,0.0,16474538.536708102,0.0,1680205.3244466241,14794333.212261477,0.0,14945603.317343831,3319.2000000000003,2.0,293.24932636778107,322.1267422631986,1,0,51143.032773253355,,0,4.708794969723136,52214.0,315.5195644215747,2.500400559401495,13608.0,1210.6509800637934,3.0833775379313773
1155,48407,san jacinto,TX,SERC,155543000.0,0.0,113372.618211741,0.0,113372.618211741,0.0,0.0,102850.964539364,170.0,1.0,0.2711042918329816,2.068664934073348,1,1,54804.72760202024,1,0,4.738825947826854,27402.0,4.137384797158639,0.7107420961942439,2160.0,52.487323246176395,1.72825086432794
1156,48409,san patricio,TX,TRE,3318523158.0,7309760.0,1728583.550789063,0.0,1728583.550789063,0.0,0.0,1568160.7101415792,949.0,2.0,11.222498211498944,44.135142628501114,1,0,39165.6953584375,,0,4.59291693003294,68755.0,25.141205014748937,1.417325603106578,18551.0,93.18007389300108,1.9739590268511296
1157,48439,tarrant,TX,TRE,639621172.0,8946.0,540551.437201842,0.0,540551.437201842,0.0,0.0,490385.0469036034,1327.2,2.0,422.1313321283997,422.1313321283997,0,0,1280.5290582823225,,0,3.1077284581274336,2110640.0,0.25610783326471687,0.09902692394067103,921867.0,0.586365969496513,0.20040338487198092
1158,48449,titus,TX,MRO,4544694000.0,0.0,5526245.010749382,0.0,0.0,5526245.010749382,0.0,5013376.586001435,1116.0,1.0,183.43853339230762,183.43853339230762,0,0,30125.867823696422,1,0,4.478953982068496,31247.0,176.8568185985657,2.2500705196368767,16104.0,343.1597746366978,2.5367601086580125
1159,48453,travis,TX,TRE,2583012463.0,2192017.0,1491499.410378222,0.0,1491499.410378222,0.0,0.0,1353079.3888943323,1801.3,5.0,187.79951119448785,187.79951119448785,0,0,7941.977063154354,,0,3.8999833084439044,1290188.0,1.1560326172451005,0.3336553267291775,779766.0,1.912752557021237,0.46430359218526596
1160,48469,victoria,TX,TRE,2040831000.0,2632130.0,1096475.8558810079,0.0,1096475.8558810079,0.0,0.0,994716.3711158559,894.5,5.0,407.4967703247092,407.4967703247092,0,0,2690.7596224806725,,0,3.43003627424014,91319.0,12.007094425924592,1.1141802930474891,38894.0,28.191388283051573,1.465254749641371
1161,48475,ward,TX,TRE,701466000.0,0.0,574399.5071024549,0.0,574399.5071024549,0.0,0.0,521091.8144810434,447.0,1.0,20.439591344414282,20.439591344414282,0,0,28102.298985514033,2,0,4.448757303787953,11644.0,49.33008477348462,1.7018276619017207,6245.0,91.97750313890391,1.968377879257736
1162,48479,webb,TX,TRE,111609000.0,0.0,64231.2646955826,0.0,64231.2646955826,0.0,0.0,58270.2210791823,263.6,1.0,64.94445574127496,64.94445574127496,0,0,989.0184460312737,2,0,2.995643286451049,267114.0,0.24046386447577664,0.09358411751000216,104124.0,0.6168728121814625,0.20867585840964925
