,Plant Code,Plant Name,State,Sector Code,Balancing Authority Name,Generation (kWh),Useful Thermal Output (MMBtu),Total Fuel Consumption (MMBtu),Fuel Consumption for Electric Generation (MMBtu),"
 Fuel Consumption for Useful Thermal Output (MMBtu)",Quantity of Fuel Consumed,Tons of CO2 Emissions,Metric Tonnes of CO2 Emissions,Aggregated Fuel Group,Utility ID,Utility Name,Zip,County,Latitude,Longitude,FIPS,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,tonCO2e_sum,Establishments,NERC Region,Nameplate Capacity (MW)
819,3478,Wilkes,TX,1,Southwest Power Pool,630912000.0,0.0,7316429.0,7316429.0,0.0,7145364.0,428008.109202039,388286.409509243,GAS,17698,Southwestern Electric Power Co,75630,marion,32.848163,-94.547986,48315,0.0,428008.109202039,0.0,0.0,428008.109202039,1.0,MRO,882.0
820,3482,Jones,TX,1,Southwest Power Pool,2561998000.0,0.0,27337355.0,27337355.0,0.0,26651683.0,1599229.6863007392,1450811.6540875752,GAS,17718,Southwestern Public Service Co,79408,lubbock,33.5239,-101.7392,48303,0.0,1599229.6863007392,0.0,0.0,1599229.6863007392,1.0,MRO,860.4
821,3484,Nichols,TX,1,Southwest Power Pool,1164272000.0,0.0,13231117.0,13231117.0,0.0,12794408.0,774014.942234929,702181.749283252,GAS,17718,Southwestern Public Service Co,79108,potter,35.283357,-101.746423,48375,0.0,774014.942234929,0.0,0.0,774014.942234929,1.0,MRO,474.7
822,3485,Plant X,TX,1,Southwest Power Pool,865509000.0,0.0,10427104.0,10427104.0,0.0,10173182.0,609985.1799144114,553374.9250788454,GAS,17718,Southwestern Public Service Co,79031,lamb,34.1661,-102.4114,48279,0.0,609985.1799144114,0.0,0.0,609985.1799144114,1.0,MRO,434.4
823,3490,Graham,TX,2,"Electric Reliability Council of Texas, Inc.",277844000.0,0.0,3240494.0,3240494.0,0.0,3240494.0,189567.575906299,171974.576708972,GAS,55983,Luminant Generation Company LLC,76450,young,33.1344,-98.6117,48503,0.0,189567.575906299,0.0,0.0,189567.575906299,1.0,TRE,634.7
824,3491,Handley,TX,2,"Electric Reliability Council of Texas, Inc.",615576000.0,0.0,8937150.0,8937150.0,0.0,8634930.0,522819.625961655,474298.853271936,GAS,6035,Exelon Power,76112,tarrant,32.7283,-97.2192,48439,0.0,522819.625961655,0.0,0.0,522819.625961655,1.0,TRE,1314.8
825,3492,Morgan Creek,TX,2,"Electric Reliability Council of Texas, Inc.",16407000.0,0.0,219340.0,219340.0,0.0,205985.0,13134.2053327342,11915.2729136661,GAS,55983,Luminant Generation Company LLC,79512,mitchell,32.3358,-100.9156,48335,0.0,13134.2053327342,0.0,0.0,13134.2053327342,1.0,TRE,536.4000000000001
826,3494,Permian Basin,TX,2,"Electric Reliability Council of Texas, Inc.",701466000.0,0.0,9809428.0,9809428.0,0.0,9503816.0,574399.5071024549,521091.8144810434,GAS,55983,Luminant Generation Company LLC,79756,ward,31.5839,-102.9633,48475,0.0,574399.5071024549,0.0,0.0,574399.5071024549,1.0,TRE,447.0
827,350,Ormond Beach,CA,2,California Independent System Operator,160849000.0,0.0,1981063.0,1981063.0,0.0,1908400.0,115891.376631977,105135.967188584,GAS,15908,"GenOn California South, LP",93033,ventura,34.1292,-119.1689,06111,0.0,115891.376631977,0.0,0.0,115891.376631977,1.0,WECC,1612.0
828,3504,Stryker Creek,TX,2,"Electric Reliability Council of Texas, Inc.",253181000.0,0.0,3403450.0,3403450.0,0.0,3402670.0,199121.030600712,180641.4139532899,GAS,55983,Luminant Generation Company LLC,75785,cherokee,31.93985,-94.989834,48073,0.0,199121.030600712,0.0,0.0,199121.030600712,1.0,TRE,713.4000000000001
829,3507,Trinidad (TX),TX,2,"Electric Reliability Council of Texas, Inc.",65586000.0,0.0,858919.0,858919.0,0.0,858692.0,50252.4122089132,45588.6892941243,GAS,55983,Luminant Generation Company LLC,75163,henderson,32.124519,-96.101277,48213,0.0,50252.4122089132,0.0,0.0,50252.4122089132,1.0,TRE,243.3
830,3548,Decker Creek,TX,1,"Electric Reliability Council of Texas, Inc.",691812000.0,0.0,8280230.0,8280230.0,0.0,8122205.0,484390.0741820903,439435.7925991933,GAS,1015,Austin Energy,78724,travis,30.3033,-97.6128,48453,0.0,484390.0741820903,0.0,0.0,484390.0741820903,1.0,TRE,932.0
831,3559,Silas Ray,TX,1,"Electric Reliability Council of Texas, Inc.",66024000.0,0.0,715036.0,715036.0,0.0,697556.0,41829.3140508012,37947.3047725676,GAS,2409,Brownsville Public Utilities Board,78520,cameron,25.9131,-97.5214,48061,0.0,41829.3140508012,0.0,0.0,41829.3140508012,1.0,TRE,143.8
832,356,AES Redondo Beach LLC,CA,2,California Independent System Operator,195943000.0,0.0,3102129.0,3102129.0,0.0,2987940.0,181473.279900729,164631.479543435,GAS,22484,AES Redondo Beach LLC,90277,los angeles,33.8504,-118.395,06037,0.0,181473.279900729,0.0,0.0,181473.279900729,1.0,WECC,821.4
833,3561,Bryan (TX),TX,1,"Electric Reliability Council of Texas, Inc.",1785000.0,0.0,31094.0,31094.0,0.0,31094.0,1818.9863043198,1650.1735501404,GAS,2442,City of Bryan - (TX),77801,brazos,30.64741,-96.372316,48041,0.0,1818.9863043198,0.0,0.0,1818.9863043198,1.0,TRE,22.0
834,3576,Ray Olinger,TX,1,"Electric Reliability Council of Texas, Inc.",91743000.0,0.0,1191557.0,1191557.0,0.0,1168194.0,69705.5979872769,63236.503662593605,GAS,6958,City of Garland - (TX),75173,collin,33.068055,-96.452481,48085,0.0,69705.5979872769,0.0,0.0,69705.5979872769,1.0,TRE,427.7
835,358,Mountainview Generating Station,CA,1,California Independent System Operator,3040688100.0,0.0,23535775.0,23535775.0,0.0,22415021.0,1376833.227843061,1249054.9104990147,GAS,17609,Southern California Edison Co,92374,san bernardino,34.0818,-117.2418,06071,0.0,1376833.227843061,0.0,0.0,1376833.227843061,1.0,WECC,1036.8
836,3601,Sim Gideon,TX,1,"Electric Reliability Council of Texas, Inc.",742860000.0,0.0,7963747.0,7963747.0,0.0,7761650.0,465875.9479021,422639.887419123,GAS,11269,Lower Colorado River Authority,78602,bastrop,30.1456,-97.2708,48021,0.0,465875.9479021,0.0,0.0,465875.9479021,1.0,TRE,623.0
837,3604,J Robert Massengale,TX,1,Southwest Power Pool,149870000.0,0.0,1460375.0,1460375.0,0.0,1424058.0,85431.3412288875,77502.8043444502,GAS,11292,City of Lubbock - (TX),79401,lubbock,33.6039,-101.8408,48303,0.0,85431.3412288875,0.0,0.0,85431.3412288875,1.0,MRO,84.0
838,3609,Leon Creek,TX,1,"Electric Reliability Council of Texas, Inc.",165110000.0,0.0,1756159.0,1756159.0,0.0,1737051.0,102734.58446028,93200.2036290305,GAS,16604,City of San Antonio - (TX),78211,bexar,29.3525,-98.5761,48029,0.0,102734.58446028,0.0,0.0,102734.58446028,1.0,TRE,229.6
839,3611,O W Sommers,TX,1,"Electric Reliability Council of Texas, Inc.",1108627000.0,0.0,12680366.0,12680366.0,0.0,12398865.0,741796.233606562,672953.12855535,GAS,16604,City of San Antonio - (TX),78263,bexar,29.308056,-98.3242,48029,0.0,741796.233606562,0.0,0.0,741796.233606562,1.0,TRE,892.0
840,3612,V H Braunig,TX,1,"Electric Reliability Council of Texas, Inc.",1019981000.0,0.0,11531582.0,11531582.0,0.0,11301305.0,674655.6873226891,612043.6245329668,GAS,16604,City of San Antonio - (TX),78112,bexar,29.2567,-98.3825,48029,0.0,674655.6873226891,0.0,0.0,674655.6873226891,1.0,TRE,1138.0
841,3628,R W Miller,TX,1,"Electric Reliability Council of Texas, Inc.",395036000.0,0.0,5222685.0,5222685.0,0.0,5170546.0,305967.02885562216,277571.4677089915,GAS,2172,Brazos Electric Power Coop Inc,76484,palo pinto,32.6581,-98.3103,48363,0.0,305967.02885562216,0.0,0.0,305967.02885562216,1.0,TRE,603.6
842,3630,Pearsall,TX,1,"Electric Reliability Council of Texas, Inc.",395355000.0,0.0,3636038.0,3636038.0,0.0,3398167.0,212706.738405684,192966.287222792,GAS,17583,"South Texas Electric Coop, Inc",78061,frio,28.9275,-99.0919,48163,0.0,212706.738405684,0.0,0.0,212706.738405684,1.0,TRE,201.60000000000002
843,3631,Sam Rayburn,TX,1,"Electric Reliability Council of Texas, Inc.",229143000.0,0.0,2216360.0,2216360.0,0.0,2080432.0,129710.4334549749,117672.5332985349,GAS,17583,"South Texas Electric Coop, Inc",77976,victoria,28.8947,-97.135,48469,0.0,129710.4334549749,0.0,0.0,129710.4334549749,1.0,TRE,215.20000000000002
844,3648,Gadsby,UT,1,PacifiCorp East,134182000.0,0.0,2273162.0,2273162.0,0.0,2158088.0,132979.0488679545,120637.80174902949,GAS,14354,PacifiCorp,84104,salt lake,40.7686,-111.9289,49035,0.0,132979.0488679545,0.0,0.0,132979.0488679545,1.0,WECC,492.1
845,3665,Bountiful City,UT,1,PacifiCorp East,16130000.0,0.0,173009.0,173009.0,0.0,182114.0,10120.9558604253,9181.6709248166,GAS,2010,City of Bountiful,84010,davis,40.886867,-111.885332,49011,0.0,10120.9558604253,0.0,0.0,10120.9558604253,1.0,WECC,30.4
846,3708,Ascutney,VT,1,New England ISO,150000.0,0.0,4816.0,4816.0,0.0,844.0,388.3863180736,352.3417563944,PET,7601,Green Mountain Power Corp,5030,windsor,43.4011,-72.4203,50027,388.3863180736,0.0,0.0,0.0,388.3863180736,1.0,NPCC,13.2
847,3723,Rutland,VT,1,New England ISO,95000.0,0.0,3519.0,3519.0,0.0,607.0,283.7897535924,257.4523755714,PET,7601,Green Mountain Power Corp,5701,rutland,43.603,-72.9923,50021,283.7897535924,0.0,0.0,0.0,283.7897535924,1.0,NPCC,13.2
848,3734,Berlin 5,VT,1,New England ISO,270000.0,0.0,4095.0,4095.0,0.0,706.0,326.359268235,296.0711859158,PET,7601,Green Mountain Power Corp,5641,washington,44.251,-72.6027,50023,326.359268235,0.0,0.0,0.0,326.359268235,1.0,NPCC,41.8
849,3735,Colchester 16,VT,1,New England ISO,91000.0,0.0,2923.0,2923.0,0.0,504.0,235.7253338308,213.8486200044,PET,7601,Green Mountain Power Corp,5446,chittenden,44.4906,-73.1703,50007,235.7253338308,0.0,0.0,0.0,235.7253338308,1.0,NPCC,18.0
850,3737,Essex Junction 19,VT,1,New England ISO,35000.0,0.0,360.0,360.0,0.0,62.0,29.032199856,26.3378389331,PET,7601,Green Mountain Power Corp,5452,chittenden,44.4821,-73.1164,50007,29.032199856,0.0,0.0,0.0,29.032199856,1.0,NPCC,16.0
851,3754,Burlington GT,VT,1,New England ISO,80000.0,0.0,1507.0,1507.0,0.0,263.0,121.5320143972,110.2531202007,PET,2548,City of Burlington Electric - (VT),5401,chittenden,44.4814,-73.2239,50007,121.5320143972,0.0,0.0,0.0,121.5320143972,1.0,NPCC,25.5
852,377,Grayson,CA,1,Los Angeles Department of Water and Power,80469000.0,0.0,1109211.0,1109211.0,0.0,1064924.0,64888.3906091487,58866.3617972863,GAS,7294,City of Glendale - (CA),91201,los angeles,34.1556,-118.2782,06037,0.0,64888.3906091487,0.0,0.0,64888.3906091487,1.0,WECC,300.9
853,3775,Clinch River,VA,1,"PJM Interconnection, LLC",338987000.0,0.0,4027085.0,4027085.0,0.0,3905677.0,235582.828241194,213719.339781542,GAS,733,Appalachian Power Co,24225,russell,36.9333,-82.1997,51167,0.0,235582.828241194,0.0,0.0,235582.828241194,1.0,RFC,475.0
854,3782,Bayview,VA,2,"PJM Interconnection, LLC",2586000.0,0.0,25654.0,25654.0,0.0,4438.0,2068.8668197384,1876.863666641,PET,56609,Calpine Mid-Atlantic Generation LLC,23316,northampton,37.2717,-75.9682,51131,2068.8668197384,0.0,0.0,0.0,2068.8668197384,1.0,RFC,12.0
855,3785,Tasley,VA,2,"PJM Interconnection, LLC",656000.0,0.0,9949.0,9949.0,0.0,1744.0,802.3371010204,727.8754431828,PET,56609,Calpine Mid-Atlantic Generation LLC,23441,accomack,37.7061,-75.7031,51001,802.3371010204,0.0,0.0,0.0,802.3371010204,1.0,RFC,27.0
856,3797,Chesterfield,VA,1,"PJM Interconnection, LLC",3614833000.0,0.0,29033675.0,29033675.0,0.0,18872821.0,2118486.4216475217,1921878.2741971551,GAS,19876,Virginia Electric & Power Co,23831,chesterfield,37.3822,-77.3833,51041,0.0,2118486.4216475217,0.0,0.0,2118486.4216475217,1.0,SERC,1499.5
857,3799,Low Moor,VA,1,"PJM Interconnection, LLC",599000.0,0.0,10292.0,10292.0,0.0,1786.0,829.9983358832,752.969550833,PET,19876,Virginia Electric & Power Co,24426,alleghany,37.777,-79.892,51005,829.9983358832,0.0,0.0,0.0,829.9983358832,1.0,SERC,82.8
858,3800,Northern Neck,VA,1,"PJM Interconnection, LLC",535000.0,0.0,9644.0,9644.0,0.0,1678.0,777.7403761424,705.5614407533,PET,19876,Virginia Electric & Power Co,22572,richmond,37.95,-76.711,51159,777.7403761424,0.0,0.0,0.0,777.7403761424,1.0,SERC,82.8
859,3803,Chesapeake,VA,1,"PJM Interconnection, LLC",140000.0,0.0,2317.0,2317.0,0.0,402.0,186.8544640732,169.5132578002,PET,19876,Virginia Electric & Power Co,23323,chesapeake city,36.7711,-76.3019,51550,186.8544640732,0.0,0.0,0.0,186.8544640732,1.0,SERC,67.4
860,3804,Possum Point,VA,1,"PJM Interconnection, LLC",2855931000.0,0.0,20642544.0,20642544.0,0.0,19218943.0,1219871.2042334254,1106659.8967916453,GAS,19876,Virginia Electric & Power Co,22026,prince william,38.5367,-77.2806,51153,0.0,1219871.2042334254,0.0,0.0,1219871.2042334254,1.0,SERC,1591.0
861,3809,Yorktown,VA,1,"PJM Interconnection, LLC",61459000.0,0.0,779374.0,779374.0,0.0,338493.0,60000.6780283713,54432.258031725796,PET,19876,Virginia Electric & Power Co,23690,york,37.2144,-76.4611,51199,60000.6780283713,0.0,0.0,0.0,60000.6780283713,1.0,SERC,882.0
862,384,Joliet 29,IL,2,"PJM Interconnection, LLC",1419542000.0,0.0,14939763.0,14939763.0,0.0,14067947.0,873970.035594767,792860.415127249,GAS,12384,Midwest Generations EME LLC,60436,will,41.494636,-88.123827,17197,0.0,873970.035594767,0.0,0.0,873970.035594767,1.0,RFC,1320.0
863,3845,Transalta Centralia Generation,WA,2,Bonneville Power Administration,7154907000.0,0.0,79453810.0,79453810.0,0.0,4820494.0,8169295.034947576,7411135.838653339,COAL,19099,TransAlta Centralia Gen LLC,98531,lewis,46.755938,-122.859764,53041,0.0,0.0,8169295.034947576,0.0,8169295.034947576,1.0,WECC,1459.8
864,3853,Crystal Mountain,WA,1,"Puget Sound Energy, Inc.",186000.0,0.0,2084.0,2084.0,0.0,359.0,168.0641791664,152.4668231574,PET,15500,Puget Sound Energy Inc,98446,pierce,46.953468,-121.475198,53053,168.0641791664,0.0,0.0,0.0,168.0641791664,1.0,WECC,2.7
865,389,El Centro Hybrid,CA,1,Imperial Irrigation District,641453000.0,0.0,5264222.0,5264222.0,0.0,5108424.0,307954.8376181571,279374.7959885299,GAS,9216,Imperial Irrigation District,92243,imperial,32.802222,-115.54,06025,0.0,307954.8376181571,0.0,0.0,307954.8376181571,1.0,WECC,388.3
866,3935,John E Amos,WV,1,"PJM Interconnection, LLC",9796207000.0,0.0,97339096.0,97339096.0,0.0,3995743.0,10001179.794133611,9073010.790287234,COAL,733,Appalachian Power Co,25213,putnam,38.4731,-81.8233,54079,0.0,0.0,10001179.794133611,0.0,10001179.794133611,1.0,RFC,2932.6
867,3943,FirstEnergy Fort Martin Power Station,WV,1,"PJM Interconnection, LLC",6701026000.0,0.0,69366953.0,69366953.0,0.0,2698377.0,7130857.843422574,6469071.798441966,COAL,12796,Monongahela Power Co,26541,monongalia,39.710833,-79.9275,54061,0.0,0.0,7130857.843422574,0.0,7130857.843422574,1.0,RFC,1152.0
868,3944,FirstEnergy Harrison Power Station,WV,1,"PJM Interconnection, LLC",12894205000.0,0.0,130682412.0,130682412.0,0.0,5238426.0,13434324.33064661,12187539.082506126,COAL,12796,Monongahela Power Co,26366,harrison,39.384167,-80.3325,54033,0.0,0.0,13434324.33064661,0.0,13434324.33064661,1.0,RFC,2052.0
869,3948,Mitchell (WV),WV,1,"PJM Interconnection, LLC",5040707000.0,0.0,53999208.0,53999208.0,0.0,2223659.0,5545798.0135532245,5031114.953781391,COAL,22053,Kentucky Power Co,26041,marshall,39.8297,-80.8153,54051,0.0,0.0,5545798.0135532245,0.0,5545798.0135532245,1.0,RFC,1632.6
870,3954,Mt Storm,WV,1,"PJM Interconnection, LLC",4533104000.0,0.0,48240386.0,48240386.0,0.0,1991006.0,4956084.707644601,4496130.55215876,COAL,19876,Virginia Electric & Power Co,26739,grant,39.2008,-79.2636,54023,0.0,0.0,4956084.707644601,0.0,4956084.707644601,1.0,RFC,1680.9
871,3982,Bay Front,WI,1,"Midcontinent Independent System Operator, Inc.",9914536.0,0.0,167319.0,167319.0,0.0,32698.0,15164.0215199968,13756.710078923,MSW,13781,Northern States Power Co - Minnesota,54806,ashland,46.587222,-90.9017,55003,0.0,0.0,0.0,15164.0215199968,15164.0215199968,1.0,MRO,47.2
872,399,Harbor,CA,1,Los Angeles Department of Water and Power,103232000.0,0.0,1144904.0,1144904.0,0.0,1105304.0,66976.4165356968,60760.6064916056,GAS,11208,Los Angeles Department of Water & Power,90744,los angeles,33.7706,-118.2656,06037,0.0,66976.4165356968,0.0,0.0,66976.4165356968,1.0,WECC,548.1
873,3991,Fitchburg,WI,1,"Midcontinent Independent System Operator, Inc.",-230000.0,0.0,757.0,757.0,0.0,711.0,44.2841909169,40.174354456,GAS,11479,Madison Gas & Electric Co,53719,dane,43.0147,-89.4603,55025,0.0,44.2841909169,0.0,0.0,44.2841909169,1.0,MRO,57.6
874,3992,Blount Street,WI,1,"Midcontinent Independent System Operator, Inc.",43290000.0,0.0,726728.0,726728.0,0.0,685939.0,42513.2912769576,38567.8048416562,GAS,11479,Madison Gas & Electric Co,53703,dane,43.0789,-89.3744,55025,0.0,42513.2912769576,0.0,0.0,42513.2912769576,1.0,MRO,100.0
875,3993,Sycamore (WI),WI,1,"Midcontinent Independent System Operator, Inc.",-216000.0,0.0,750.0,750.0,0.0,710.0,43.874693775,39.8028610859,GAS,11479,Madison Gas & Electric Co,53714,dane,43.1133,-89.3128,55025,0.0,43.874693775,0.0,0.0,43.874693775,1.0,MRO,41.6
876,400,Haynes,CA,1,Los Angeles Department of Water and Power,2926944000.0,0.0,22397711.0,22397711.0,0.0,21615918.0,1310256.94851459,1188657.3061005147,GAS,11208,Los Angeles Department of Water & Power,90803,los angeles,33.764741,-118.09913,06037,0.0,1310256.94851459,0.0,0.0,1310256.94851459,1.0,WECC,1739.1000000000001
877,4005,French Island,WI,1,"Midcontinent Independent System Operator, Inc.",26552409.0,0.0,606572.0,606572.0,0.0,64547.0,28627.620493795403,25970.8069434776,MSW,13781,Northern States Power Co - Minnesota,54601,la crosse,43.8292,-91.2597,55063,0.0,0.0,0.0,28627.620493795403,28627.620493795403,1.0,MRO,188.0
878,4014,Wheaton,WI,1,"Midcontinent Independent System Operator, Inc.",15426000.0,0.0,279453.0,279453.0,0.0,227991.0,17512.6241278406,15887.3483877715,GAS,13781,Northern States Power Co - Minnesota,54701,chippewa,44.885416,-91.515833,55017,0.0,17512.6241278406,0.0,0.0,17512.6241278406,1.0,MRO,247.1
879,4020,Frederic Diesel,WI,1,"Midcontinent Independent System Operator, Inc.",-78000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PET,13815,Northwestern Wisconsin Elec Co,54837,polk,45.654835,-92.465063,55095,0.0,0.0,0.0,0.0,0.0,1.0,MRO,13.7
880,4021,Grantsburg Diesel,WI,1,"Midcontinent Independent System Operator, Inc.",-282000.0,0.0,212.0,212.0,0.0,37.0,17.0967399152,15.5100607051,PET,13815,Northwestern Wisconsin Elec Co,54840,burnett,45.779189,-92.678047,55013,17.0967399152,0.0,0.0,0.0,17.0967399152,1.0,MRO,6.4
881,404,Scattergood,CA,1,Los Angeles Department of Water and Power,1240303000.0,0.0,9972213.0,9972213.0,0.0,9570805.0,583370.3888454319,529230.1450108238,GAS,11208,Los Angeles Department of Water & Power,90293,los angeles,33.918151,-118.427648,06037,0.0,583370.3888454319,0.0,0.0,583370.3888454319,1.0,WECC,876.0
882,4040,Port Washington Generating Station,WI,1,"Midcontinent Independent System Operator, Inc.",7867603000.0,0.0,52898668.0,52898668.0,0.0,52374918.0,3094550.479473848,2807357.778711653,GAS,20847,Wisconsin Electric Power Co,53074,ozaukee,43.3842,-87.8689,55089,0.0,3094550.479473848,0.0,0.0,3094550.479473848,1.0,RFC,1208.8000000000002
883,4041,South Oak Creek,WI,1,"Midcontinent Independent System Operator, Inc.",4108506787.0,0.0,43339383.0,43339383.0,0.0,2629112.0,4447989.30904865,4035189.4303262746,COAL,20847,Wisconsin Electric Power Co,53154,milwaukee,42.8457,-87.8294,55079,0.0,0.0,4447989.30904865,0.0,4447989.30904865,1.0,RFC,1240.0
884,4042,Valley (WI),WI,1,"Midcontinent Independent System Operator, Inc.",379801000.0,1679198.0,7862071.0,3664076.0,4197995.0,7784013.0,459933.7455132802,417249.1567751792,GAS,20847,Wisconsin Electric Power Co,53233,milwaukee,43.0303,-87.9233,55079,0.0,459933.7455132802,0.0,0.0,459933.7455132802,1.0,RFC,274.7
885,4046,Point Beach Nuclear Plant,WI,2,"Midcontinent Independent System Operator, Inc.",-331000.0,0.0,2402.0,2402.0,0.0,414.0,193.7092890392,175.731914215,PET,55906,NextEra Energy Point Beach LLC,54241,manitowoc,44.2806,-87.5369,55071,193.7092890392,0.0,0.0,0.0,193.7092890392,1.0,MRO,1311.0
886,4050,Edgewater,WI,1,"Midcontinent Independent System Operator, Inc.",1427122000.0,0.0,15043583.0,15043583.0,0.0,925467.0,1610953.8212340188,1461447.7195264616,COAL,20856,Wisconsin Power & Light Co,53081,sheboygan,43.715142,-87.705863,55117,0.0,0.0,1610953.8212340188,0.0,1610953.8212340188,1.0,MRO,413.7
887,4057,Rock River,WI,1,"Midcontinent Independent System Operator, Inc.",2772000.0,0.0,50991.0,50991.0,0.0,48242.0,2982.9526803747,2706.1169195089,GAS,20856,Wisconsin Power & Light Co,53511,rock,42.583094,-89.025915,55105,0.0,2982.9526803747,0.0,0.0,2982.9526803747,1.0,MRO,168.9
888,4059,Sheepskin,WI,1,"Midcontinent Independent System Operator, Inc.",565000.0,0.0,12143.0,12143.0,0.0,11478.0,710.3605420131,644.4348562216,GAS,20856,Wisconsin Power & Light Co,53511,rock,42.8347,-89.110833,55105,0.0,710.3605420131,0.0,0.0,710.3605420131,1.0,MRO,41.7
889,406,Tok,AK,1,Balancing Authority Not Reported,9157000.0,0.0,88848.0,88848.0,0.0,15253.0,7165.1469244608,6500.1786486989,PET,219,Alaska Power and Telephone Co,99780,southeast fairbanks,63.33552,-142.99997,02240,7165.1469244608,0.0,0.0,0.0,7165.1469244608,1.0,ASCC,5.300000000000001
890,4072,Pulliam,WI,1,"Midcontinent Independent System Operator, Inc.",53774000.0,0.0,682362.0,682362.0,0.0,646011.0,39917.8983915954,36213.2798617395,GAS,20860,Wisconsin Public Service Corp,54303,brown,44.54,-88.0086,55009,0.0,39917.8983915954,0.0,0.0,39917.8983915954,1.0,MRO,91.0
891,4076,West Marinette,WI,1,"Midcontinent Independent System Operator, Inc.",25459000.0,0.0,401865.0,401865.0,0.0,387975.0,23517.3093827067,21334.7631159455,GAS,20860,Wisconsin Public Service Corp,54143,marinette,45.0869,-87.6881,55075,0.0,23517.3093827067,0.0,0.0,23517.3093827067,1.0,MRO,187.1
892,4078,Weston,WI,1,"Midcontinent Independent System Operator, Inc.",4409017000.0,0.0,42271779.0,42271779.0,0.0,2649509.0,4335961.392577852,3933558.3712037215,COAL,20860,Wisconsin Public Service Corp,54474,marathon,44.8606,-89.6553,55073,0.0,0.0,4335961.392577852,0.0,4335961.392577852,1.0,MRO,1103.4
893,408,Valley (CA),CA,1,Los Angeles Department of Water and Power,2241784000.0,0.0,16429387.0,16429387.0,0.0,15825588.0,961112.4313812882,871915.477983569,GAS,11208,Los Angeles Department of Water & Power,91352,los angeles,34.244991,-118.391327,06037,0.0,961112.4313812882,0.0,0.0,961112.4313812882,1.0,WECC,690.5
894,4100,Arcadia Electric,WI,1,"Midcontinent Independent System Operator, Inc.",257000.0,0.0,7146.0,7146.0,0.0,2777.0,530.7582084992,481.5006881059,PET,765,City of Arcadia - (WI),54612,trempealeau,44.2524,-91.5034,55121,530.7582084992,0.0,0.0,0.0,530.7582084992,1.0,MRO,16.9
895,4102,Barron,WI,1,"Midcontinent Independent System Operator, Inc.",0.0,0.0,12.0,12.0,0.0,2.0,0.9677399952,0.8779279644,PET,1278,City of Barron - (WI),54812,barron,45.40193,-91.840382,55005,0.9677399952,0.0,0.0,0.0,0.9677399952,1.0,MRO,8.6
